-9.597957830526455680e-01,-6.584537859700304585e-01,-9.090200238695133050e-01,-9.628510807585201059e-01,9.435618618220396048e-01,-9.817186049595544306e-01,-7.866410290412412243e-01,-1.000000000000000000e+00,-9.967537461875083382e-01,-1.000000000000000000e+00
-9.597506961941386638e-01,-6.558095743270122568e-01,-9.061636387746982990e-01,-9.678742872298103928e-01,9.361357910091498979e-01,-9.827052115104097929e-01,-7.737992308712372536e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-9.596313486275029891e-01,-6.231799496088051837e-01,-8.986606550855323894e-01,-9.875401140432303881e-01,9.034610794324360317e-01,-9.970348760111391595e-01,-7.461185519161914748e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-9.596286964593555568e-01,-6.496353268797241398e-01,-8.999708261503779338e-01,-9.790266542898820035e-01,9.092534146664899009e-01,-9.965415727357114228e-01,-7.282800689563717622e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-9.597506961941386638e-01,-6.448746850550324261e-01,-9.029492109799761579e-01,-9.684710250629889883e-01,9.304919771913537918e-01,-9.848481633735578500e-01,-7.806497811961278233e-01,-1.000000000000000000e+00,-9.985121336692746041e-01,-1.000000000000000000e+00
-9.596605224771250775e-01,-6.369393979578304998e-01,-9.047341201432170799e-01,-9.702585863943774536e-01,9.085108075852010856e-01,-9.976952658798567963e-01,-7.506855854661185212e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-9.597506961941386638e-01,-6.512239756000530733e-01,-9.042567298766741590e-01,-9.721310171064845296e-01,9.423736904919772783e-01,-9.848481633735578500e-01,-7.815037793396101273e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-9.597109136719268463e-01,-6.312955841400345047e-01,-9.010423020819520179e-01,-9.687256332051451535e-01,9.128179286566768802e-01,-9.983530035804270009e-01,-7.640975997878265424e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-9.597427396896963669e-01,-6.496353268797241398e-01,-9.077098528046678716e-01,-9.625964726163638296e-01,9.264818989523937454e-01,-9.843548600981302243e-01,-7.763691818061264627e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-9.597135658400742786e-01,-6.397586526985810096e-01,-9.111656279008089054e-01,-9.673650709454979513e-01,9.116297573266147758e-01,-9.843548600981302243e-01,-7.638111656279007455e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
